destination	source_archive	nested_archive_chain	source_member	cell_size
world/native/evomonsters/evomonsters/evomonster-pack-03/evomonster-03-right-source-1d4e3e0bf68b.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/EvoMonster_03_right.png	native
world/native/evomonsters/evomonster-pack-03/id-007/evomonster-007-left-1-source-c35903fff021.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/EvoMonster_007_left_1.png	native
world/native/evomonsters/evomonster-pack-03/id-007/evomonster-007-left-2-source-3a5fc343cbb9.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/EvoMonster_007_left_2.png	native
world/native/evomonsters/evomonster-pack-03/id-007/evomonster-007-left-3-source-ed6d29cadfba.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/EvoMonster_007_left_3.png	native
world/native/evomonsters/evomonster-pack-03/id-007/evomonster-007-left-4-source-362694cc86f1.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/EvoMonster_007_left_4.png	native
world/native/evomonsters/evomonster-pack-03/id-007/evomonster-007-right-1-source-826ff053943f.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/EvoMonster_007_right_1.png	native
world/native/evomonsters/evomonster-pack-03/id-007/evomonster-007-right-2-source-3a38a160529c.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/EvoMonster_007_right_2.png	native
world/native/evomonsters/evomonster-pack-03/id-007/evomonster-007-right-3-source-72e07d67d51e.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/EvoMonster_007_right_3.png	native
world/native/evomonsters/evomonster-pack-03/id-007/evomonster-007-right-4-source-ac195c6bc16e.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/EvoMonster_007_right_4.png	native
world/native/evomonsters/evomonster-pack-03/id-007/rm-evomonster-007-left-1-source-099d3743f5b6.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/RM_EvoMonster_007_left_1.png	native
world/native/evomonsters/evomonster-pack-03/id-007/rm-evomonster-007-left-2-source-b31cb51c9c0e.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/RM_EvoMonster_007_left_2.png	native
world/native/evomonsters/evomonster-pack-03/id-007/rm-evomonster-007-left-3-source-8a7553b87eb0.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/RM_EvoMonster_007_left_3.png	native
world/native/evomonsters/evomonster-pack-03/id-007/rm-evomonster-007-left-4-source-a30908ffdb43.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/RM_EvoMonster_007_left_4.png	native
world/native/evomonsters/evomonster-pack-03/id-007/rm-evomonster-007-right-1-source-df74784682ce.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/RM_EvoMonster_007_right_1.png	native
world/native/evomonsters/evomonster-pack-03/id-007/rm-evomonster-007-right-2-source-45218fa19e1c.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/RM_EvoMonster_007_right_2.png	native
world/native/evomonsters/evomonster-pack-03/id-007/rm-evomonster-007-right-3-source-15beecbc8e97.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/RM_EvoMonster_007_right_3.png	native
world/native/evomonsters/evomonster-pack-03/id-007/rm-evomonster-007-right-4-source-9d41305f122f.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 007/RM_EvoMonster_007_right_4.png	native
world/native/evomonsters/evomonster-pack-03/id-008/evomonster-008-left-1-source-114e8ac275f3.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/EvoMonster_008_left_1.png	native
world/native/evomonsters/evomonster-pack-03/id-008/evomonster-008-left-2-source-4e223ecf6274.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/EvoMonster_008_left_2.png	native
world/native/evomonsters/evomonster-pack-03/id-008/evomonster-008-left-3-source-609b8f340e9f.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/EvoMonster_008_left_3.png	native
world/native/evomonsters/evomonster-pack-03/id-008/evomonster-008-left-4-source-3dfebca612cf.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/EvoMonster_008_left_4.png	native
world/native/evomonsters/evomonster-pack-03/id-008/evomonster-008-right-1-source-44a64ff5274c.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/EvoMonster_008_right_1.png	native
world/native/evomonsters/evomonster-pack-03/id-008/evomonster-008-right-2-source-868192ee9280.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/EvoMonster_008_right_2.png	native
world/native/evomonsters/evomonster-pack-03/id-008/evomonster-008-right-3-source-d875c2e39a42.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/EvoMonster_008_right_3.png	native
world/native/evomonsters/evomonster-pack-03/id-008/evomonster-008-right-4-source-8a3b37f4e92c.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/EvoMonster_008_right_4.png	native
world/native/evomonsters/evomonster-pack-03/id-008/rm-evomonster-008-left-1-source-7d8d7df4039c.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/RM_EvoMonster_008_left_1.png	native
world/native/evomonsters/evomonster-pack-03/id-008/rm-evomonster-008-left-2-source-4569f8b0c481.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/RM_EvoMonster_008_left_2.png	native
world/native/evomonsters/evomonster-pack-03/id-008/rm-evomonster-008-left-3-source-e19b859376d9.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/RM_EvoMonster_008_left_3.png	native
world/native/evomonsters/evomonster-pack-03/id-008/rm-evomonster-008-left-4-source-4a30c059fa40.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/RM_EvoMonster_008_left_4.png	native
world/native/evomonsters/evomonster-pack-03/id-008/rm-evomonster-008-right-1-source-ad672c427e0f.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/RM_EvoMonster_008_right_1.png	native
world/native/evomonsters/evomonster-pack-03/id-008/rm-evomonster-008-right-2-source-d2d7ce9a0968.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/RM_EvoMonster_008_right_2.png	native
world/native/evomonsters/evomonster-pack-03/id-008/rm-evomonster-008-right-3-source-7782eca64f09.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/RM_EvoMonster_008_right_3.png	native
world/native/evomonsters/evomonster-pack-03/id-008/rm-evomonster-008-right-4-source-d0b95d2ef998.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 008/RM_EvoMonster_008_right_4.png	native
world/native/evomonsters/evomonster-pack-03/id-009/evomonster-009-left-1-source-12751eb61b4c.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/EvoMonster_009_left_1.png	native
world/native/evomonsters/evomonster-pack-03/id-009/evomonster-009-left-2-source-5a1caf255301.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/EvoMonster_009_left_2.png	native
world/native/evomonsters/evomonster-pack-03/id-009/evomonster-009-left-3-source-b5e665fcaaae.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/EvoMonster_009_left_3.png	native
world/native/evomonsters/evomonster-pack-03/id-009/evomonster-009-left-4-source-cbb63c95b729.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/EvoMonster_009_left_4.png	native
world/native/evomonsters/evomonster-pack-03/id-009/evomonster-009-right-1-source-a52b3ebf63de.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/EvoMonster_009_right_1.png	native
world/native/evomonsters/evomonster-pack-03/id-009/evomonster-009-right-2-source-7471464504c1.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/EvoMonster_009_right_2.png	native
world/native/evomonsters/evomonster-pack-03/id-009/evomonster-009-right-3-source-96fc337a5026.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/EvoMonster_009_right_3.png	native
world/native/evomonsters/evomonster-pack-03/id-009/evomonster-009-right-4-source-0bdd0cc8cad0.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/EvoMonster_009_right_4.png	native
world/native/evomonsters/evomonster-pack-03/id-009/rm-evomonster-009-left-1-source-2d9f0b4e9bfe.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/RM_EvoMonster_009_left_1.png	native
world/native/evomonsters/evomonster-pack-03/id-009/rm-evomonster-009-left-2-source-d0edfaa64a60.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/RM_EvoMonster_009_left_2.png	native
world/native/evomonsters/evomonster-pack-03/id-009/rm-evomonster-009-left-3-source-f3587a1d7cac.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/RM_EvoMonster_009_left_3.png	native
world/native/evomonsters/evomonster-pack-03/id-009/rm-evomonster-009-left-4-source-44266b01cd8c.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/RM_EvoMonster_009_left_4.png	native
world/native/evomonsters/evomonster-pack-03/id-009/rm-evomonster-009-right-1-source-949f05f92952.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/RM_EvoMonster_009_right_1.png	native
world/native/evomonsters/evomonster-pack-03/id-009/rm-evomonster-009-right-2-source-50d821f2bd93.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/RM_EvoMonster_009_right_2.png	native
world/native/evomonsters/evomonster-pack-03/id-009/rm-evomonster-009-right-3-source-81f3f9e32d6a.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/RM_EvoMonster_009_right_3.png	native
world/native/evomonsters/evomonster-pack-03/id-009/rm-evomonster-009-right-4-source-8bab4c0a103d.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/ID 009/RM_EvoMonster_009_right_4.png	native
world/native/evomonsters/evomonsters/evomonster-pack-03/rm-evomonster-007-egg-source-a3260604d557.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/RM_EvoMonster_007_egg.png	native
world/native/evomonsters/evomonsters/evomonster-pack-03/rm-evomonster-03-left-source-309f0bb4d6dd.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/RM_EvoMonster_03_left.png	native
world/native/evomonsters/evomonsters/evomonster-pack-03/rm-evomonster-03-right-source-bf93bd5d5abe.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 03/RM_EvoMonster_03_right.png	native
world/native/evomonsters/evomonsters/evomonster-pack-04/evomonster-010-egg-source-87b1f894b113.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/EvoMonster_010_egg.png	native
world/native/evomonsters/evomonsters/evomonster-pack-04/evomonster-04-left-source-29d8efc4c00b.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/EvoMonster_04_left.png	native
world/native/evomonsters/evomonsters/evomonster-pack-04/evomonster-04-right-source-c1ac04316bb5.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/EvoMonster_04_right.png	native
world/native/evomonsters/evomonster-pack-04/id-010/evomonster-010-left-1-source-aa4ad142c432.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/EvoMonster_010_left_1.png	native
world/native/evomonsters/evomonster-pack-04/id-010/evomonster-010-left-2-source-aea9ed0074ed.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/EvoMonster_010_left_2.png	native
world/native/evomonsters/evomonster-pack-04/id-010/evomonster-010-left-3-source-b14f435be955.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/EvoMonster_010_left_3.png	native
world/native/evomonsters/evomonster-pack-04/id-010/evomonster-010-left-4-source-e74db795a8e6.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/EvoMonster_010_left_4.png	native
world/native/evomonsters/evomonster-pack-04/id-010/evomonster-010-right-1-source-059673f385e7.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/EvoMonster_010_right_1.png	native
world/native/evomonsters/evomonster-pack-04/id-010/evomonster-010-right-2-source-995a5a2842d9.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/EvoMonster_010_right_2.png	native
world/native/evomonsters/evomonster-pack-04/id-010/evomonster-010-right-3-source-79627e1eb2b9.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/EvoMonster_010_right_3.png	native
world/native/evomonsters/evomonster-pack-04/id-010/evomonster-010-right-4-source-bd5282a37f2e.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/EvoMonster_010_right_4.png	native
world/native/evomonsters/evomonster-pack-04/id-010/rm-evomonster-010-left-1-source-a4102fb7057a.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/RM_EvoMonster_010_left_1.png	native
world/native/evomonsters/evomonster-pack-04/id-010/rm-evomonster-010-left-2-source-393529895c47.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/RM_EvoMonster_010_left_2.png	native
world/native/evomonsters/evomonster-pack-04/id-010/rm-evomonster-010-left-3-source-2f207139cecf.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/RM_EvoMonster_010_left_3.png	native
world/native/evomonsters/evomonster-pack-04/id-010/rm-evomonster-010-left-4-source-7aa7601a8817.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/RM_EvoMonster_010_left_4.png	native
world/native/evomonsters/evomonster-pack-04/id-010/rm-evomonster-010-right-1-source-c07e1388a1d1.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/RM_EvoMonster_010_right_1.png	native
world/native/evomonsters/evomonster-pack-04/id-010/rm-evomonster-010-right-2-source-9cd74e7a31dd.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/RM_EvoMonster_010_right_2.png	native
world/native/evomonsters/evomonster-pack-04/id-010/rm-evomonster-010-right-3-source-5ad1bbe0882f.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/RM_EvoMonster_010_right_3.png	native
world/native/evomonsters/evomonster-pack-04/id-010/rm-evomonster-010-right-4-source-7e2cfd340848.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 010/RM_EvoMonster_010_right_4.png	native
world/native/evomonsters/evomonster-pack-04/id-011/evomonster-011-left-1-source-3e5447b69869.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/EvoMonster_011_left_1.png	native
world/native/evomonsters/evomonster-pack-04/id-011/evomonster-011-left-2-source-3d07cedc18c3.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/EvoMonster_011_left_2.png	native
world/native/evomonsters/evomonster-pack-04/id-011/evomonster-011-left-3-source-cb73a8083133.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/EvoMonster_011_left_3.png	native
world/native/evomonsters/evomonster-pack-04/id-011/evomonster-011-left-4-source-6977e0ed1b50.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/EvoMonster_011_left_4.png	native
world/native/evomonsters/evomonster-pack-04/id-011/evomonster-011-right-1-source-55685a70f98e.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/EvoMonster_011_right_1.png	native
world/native/evomonsters/evomonster-pack-04/id-011/evomonster-011-right-2-source-5f57483bd82b.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/EvoMonster_011_right_2.png	native
world/native/evomonsters/evomonster-pack-04/id-011/evomonster-011-right-3-source-b6c72a0651e0.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/EvoMonster_011_right_3.png	native
world/native/evomonsters/evomonster-pack-04/id-011/evomonster-011-right-4-source-db6f681d3a07.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/EvoMonster_011_right_4.png	native
world/native/evomonsters/evomonster-pack-04/id-011/rm-evomonster-011-left-1-source-a04b09c60a61.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/RM_EvoMonster_011_left_1.png	native
world/native/evomonsters/evomonster-pack-04/id-011/rm-evomonster-011-left-2-source-151e81ff51d9.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/RM_EvoMonster_011_left_2.png	native
world/native/evomonsters/evomonster-pack-04/id-011/rm-evomonster-011-left-3-source-e3d6c443370d.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/RM_EvoMonster_011_left_3.png	native
world/native/evomonsters/evomonster-pack-04/id-011/rm-evomonster-011-left-4-source-d2e87957b227.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/RM_EvoMonster_011_left_4.png	native
world/native/evomonsters/evomonster-pack-04/id-011/rm-evomonster-011-right-1-source-b0e7304d8992.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/RM_EvoMonster_011_right_1.png	native
world/native/evomonsters/evomonster-pack-04/id-011/rm-evomonster-011-right-2-source-00d81397da48.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/RM_EvoMonster_011_right_2.png	native
world/native/evomonsters/evomonster-pack-04/id-011/rm-evomonster-011-right-3-source-df69848d2e5a.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/RM_EvoMonster_011_right_3.png	native
world/native/evomonsters/evomonster-pack-04/id-011/rm-evomonster-011-right-4-source-a80052f6ba31.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 011/RM_EvoMonster_011_right_4.png	native
world/native/evomonsters/evomonster-pack-04/id-012/evomonster-012-left-1-source-abd6000a4814.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/EvoMonster_012_left_1.png	native
world/native/evomonsters/evomonster-pack-04/id-012/evomonster-012-left-2-source-68d7586c5b43.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/EvoMonster_012_left_2.png	native
world/native/evomonsters/evomonster-pack-04/id-012/evomonster-012-left-3-source-f969cc56b651.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/EvoMonster_012_left_3.png	native
world/native/evomonsters/evomonster-pack-04/id-012/evomonster-012-left-4-source-8b8adfeb788a.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/EvoMonster_012_left_4.png	native
world/native/evomonsters/evomonster-pack-04/id-012/evomonster-012-right-1-source-045294e22246.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/EvoMonster_012_right_1.png	native
world/native/evomonsters/evomonster-pack-04/id-012/evomonster-012-right-2-source-3ce51f5e9c71.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/EvoMonster_012_right_2.png	native
world/native/evomonsters/evomonster-pack-04/id-012/evomonster-012-right-3-source-b18d96118456.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/EvoMonster_012_right_3.png	native
world/native/evomonsters/evomonster-pack-04/id-012/evomonster-012-right-4-source-9df106a97f7e.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/EvoMonster_012_right_4.png	native
world/native/evomonsters/evomonster-pack-04/id-012/rm-evomonster-012-left-1-source-9d83c01a087d.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/RM_EvoMonster_012_left_1.png	native
world/native/evomonsters/evomonster-pack-04/id-012/rm-evomonster-012-left-2-source-0df48890d1cc.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/RM_EvoMonster_012_left_2.png	native
world/native/evomonsters/evomonster-pack-04/id-012/rm-evomonster-012-left-3-source-7be8dd4ca012.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/RM_EvoMonster_012_left_3.png	native
world/native/evomonsters/evomonster-pack-04/id-012/rm-evomonster-012-left-4-source-5d629557bcc8.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/RM_EvoMonster_012_left_4.png	native
world/native/evomonsters/evomonster-pack-04/id-012/rm-evomonster-012-right-1-source-a1fcc433a22e.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/RM_EvoMonster_012_right_1.png	native
world/native/evomonsters/evomonster-pack-04/id-012/rm-evomonster-012-right-2-source-66f60558b275.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/RM_EvoMonster_012_right_2.png	native
world/native/evomonsters/evomonster-pack-04/id-012/rm-evomonster-012-right-3-source-e6d86098ce8b.png	EvoMonsters.zip		EvoMonsters/EvoMonster Pack 04/ID 012/RM_EvoMonster_012_right_3.png	native
